CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
15572894,Lopez,605,France,Male,31,0,101981.59,1,1,0,166983.41,0
15572895,Dubois,777,Germany,Female,61,6,108300.07,2,0,1,84547.96,0
15572896,Schulz,392,France,Male,56,8,99784.58,1,0,0,48621.92,0
15572897,Lopez,798,Spain,Male,56,5,111613.2,1,1,1,41969.31,1
15572898,Schmidt,643,France,Female,32,5,0.0,2,1,1,160694.66,0
15572899,Schulz,682,Germany,Female,25,8,132999.54,2,0,1,75930.97,1
15572900,Wagner,547,France,Female,42,1,166632.73,2,0,1,68407.79,0
15572901,Gonzalez,700,Germany,Male,45,3,166619.77,1,1,1,113526.55,1
15572902,Sanchez,614,Germany,Male,25,10,123118.72,1,0,0,119189.34,0
15572903,Mueller,535,France,Female,76,7,165904.15,2,1,1,54214.78,1
15572904,Fischer,534,France,Female,28,4,0.0,1,1,0,178266.83,0
15572905,Thomas,532,France,Female,32,8,0.0,2,1,0,187436.86,0
15572906,Becker,686,France,Female,46,2,0.0,1,1,0,54414.0,1
15572907,Richard,588,France,Female,45,5,112001.64,2,1,0,134211.07,0
15572908,Robert,492,Germany,Male,34,5,119690.68,1,1,1,85272.3,0
15572909,Schmidt,685,Spain,Male,34,2,106314.93,2,1,0,46456.17,0
15572910,Meyer,441,France,Male,34,5,147822.34,1,0,1,88355.08,0
15572911,Sanchez,777,France,Female,52,0,0.0,1,1,0,148404.13,0
15572912,Schneider,840,France,Male,42,4,0.0,1,1,0,108969.13,0
15572913,Weber,524,France,Female,30,1,0.0,1,0,0,90855.59,0
15572914,Bernard,751,Spain,Female,37,7,123929.73,2,1,1,86684.2,0
15572915,Meyer,683,Germany,Male,49,6,98625.97,2,1,0,94151.71,0
15572916,Lopez,601,France,Female,32,6,124179.6,1,1,0,75511.99,1
15572917,Robert,606,France,Male,44,9,128689.21,2,0,0,21256.27,0
15572918,Meyer,712,Spain,Female,32,3,161842.51,2,1,0,176519.98,0
15572919,Martin,646,France,Female,26,1,99847.96,2,0,0,191638.8,0
15572920,Richard,400,France,Male,34,2,88810.2,1,1,0,147168.3,0
15572921,Richard,849,Germany,Male,41,9,0.0,1,1,1,51707.13,0
15572922,Wagner,691,Germany,Male,75,3,61091.58,1,1,0,137002.45,1
15572923,Perez,645,France,Female,38,2,0.0,1,1,1,175546.51,0
15572924,Perez,581,Spain,Male,35,2,150173.43,1,1,1,143263.62,0
15572925,Petit,631,France,Female,31,0,133223.11,2,1,1,154236.41,0
15572926,Sanchez,771,Germany,Male,41,0,77356.04,2,1,1,69244.34,1
15572927,Weber,675,France,Female,37,7,103289.47,1,0,0,159844.75,0
15572928,Fernandez,686,Germany,Female,34,7,96425.58,1,0,1,44060.63,0
15572929,Fernandez,530,Spain,Female,31,0,139135.73,2,1,1,143492.54,0
15572930,Gonzalez,616,France,Male,19,3,0.0,2,1,0,53408.44,0
15572931,Durand,654,Germany,Female,43,1,84661.28,2,1,1,125922.15,0
15572932,Rodriguez,716,Spain,Male,34,0,139316.07,2,1,1,85022.72,0
15572933,Schneider,610,France,Male,25,1,181561.3,1,0,0,122220.13,0
15572934,Lopez,739,Germany,Male,35,0,150567.58,2,1,1,62265.71,0
15572935,Gomez,540,Spain,Male,34,4,0.0,3,0,1,193724.13,0
15572936,Garcia,656,Germany,Female,18,9,163233.77,2,1,0,167735.91,1
15572937,Lopez,640,France,Male,23,5,0.0,1,1,0,151247.3,0
15572938,Rodriguez,504,France,Female,24,7,0.0,2,1,0,116372.08,0
15572939,Thomas,645,France,Male,63,9,98753.34,2,0,1,164130.55,0
15572940,Sanchez,594,France,Male,42,7,0.0,1,0,1,143621.47,0
15572941,Thomas,785,Germany,Male,31,3,87881.61,2,0,0,72542.86,0
15572942,Gomez,610,France,Male,34,2,0.0,2,1,0,41033.01,0
15572943,Martin,683,France,Male,37,4,135870.12,1,0,1,96208.38,0
15572944,Petit,531,France,Female,47,7,138468.92,1,1,1,136727.09,0
15572945,Thomas,672,France,Female,52,4,162967.07,1,1,0,89207.29,1
15572946,Meyer,610,Germany,Male,57,9,134239.01,1,1,1,160666.78,0
15572947,Martinez,575,Germany,Male,25,6,93799.48,1,1,0,64835.13,0
15572948,Rodriguez,850,France,Male,35,3,0.0,2,1,1,83594.31,0
15572949,Dubois,616,France,Female,32,1,121327.3,1,0,1,186528.42,0
15572950,Fischer,629,France,Female,26,8,110121.98,1,1,0,56747.79,0
15572951,Schulz,736,France,Female,58,10,0.0,1,0,0,41607.08,1
15572952,Schulz,576,France,Male,54,9,122005.07,2,1,1,41354.01,0
15572953,Sanchez,688,Germany,Male,48,1,120856.86,2,1,0,45936.81,0
15572954,Durand,698,France,Male,55,1,83956.98,1,1,0,16665.45,0
15572955,Garcia,673,Spain,Female,32,7,108314.23,3,1,0,91449.28,0
15572956,Perez,850,France,Male,41,9,0.0,1,1,0,113314.48,0
15572957,Martin,572,France,Female,55,5,0.0,2,1,1,142419.79,0
15572958,Thomas,797,Spain,Male,49,4,95405.13,1,1,1,21455.96,0
15572959,Petit,695,Germany,Female,52,2,92897.47,1,1,1,112177.66,0
15572960,Gonzalez,737,Germany,Male,45,6,127927.39,1,1,1,160027.5,1
15572961,Richard,682,Spain,Female,41,7,137147.47,1,0,1,119146.36,0
15572962,Meyer,830,France,Male,33,8,0.0,1,1,1,58318.25,0
15572963,Fernandez,619,Spain,Female,52,10,0.0,1,0,0,133893.46,0
15572964,Robert,697,France,Male,57,1,0.0,2,1,0,78111.37,0
15572965,Martinez,775,Spain,Male,31,7,0.0,2,0,1,125835.91,0
15572966,Lopez,596,France,Male,37,4,130990.92,2,1,1,192122.5,0
15572967,Lopez,746,France,Female,23,0,76481.87,1,0,0,59514.96,0
15572968,Hoffmann,648,Germany,Male,31,9,138050.23,2,0,1,141157.92,0
15572969,Petit,531,France,Male,48,6,140985.97,1,1,1,115579.43,1
15572970,Dubois,510,France,Male,60,6,0.0,1,0,1,84268.61,1
15572971,Wagner,641,France,Male,42,9,160135.71,2,0,1,10547.5,0
15572972,Martinez,745,Germany,Female,42,2,183548.5,3,1,1,180130.69,0
15572973,Becker,450,Spain,Male,73,10,53368.15,2,0,1,170671.1,0
15572974,Martinez,669,Germany,Female,41,2,134465.14,1,0,0,188919.87,0
15572975,Hoffmann,735,Spain,Female,44,3,129074.27,1,1,1,133479.62,0
15572976,Petit,527,Germany,Female,55,4,148512.31,1,1,0,111078.91,1
15572977,Gonzalez,589,France,Male,40,4,92392.04,1,1,0,38981.38,0
15572978,Meyer,704,France,Male,52,4,139850.57,2,0,1,97745.48,0
15572979,Becker,731,Germany,Female,46,5,80232.24,1,0,1,89323.68,0
15572980,Gonzalez,803,France,Female,29,0,90881.88,2,1,1,57799.23,0
15572981,Bernard,593,France,Male,18,6,0.0,1,1,0,167235.88,0
15572982,Thomas,571,France,Male,25,3,0.0,2,1,0,136405.64,0
15572983,Schmidt,808,Germany,Female,39,4,0.0,1,1,1,148620.64,0
15572984,Dubois,577,France,Male,54,7,0.0,1,1,1,142801.73,0
15572985,Fischer,698,Spain,Female,37,7,159254.33,1,1,0,29566.86,0
15572986,Lopez,850,Germany,Male,37,4,97968.31,1,1,1,152632.53,0
15572987,Garcia,722,Germany,Male,35,10,128871.47,2,1,0,170931.02,0
15572988,Moreau,725,Spain,Male,33,2,164828.04,2,0,1,98774.15,0
15572989,Durand,772,France,Male,84,9,121795.97,1,0,0,167045.06,0
15572990,Gonzalez,700,Germany,Male,63,7,118303.44,2,1,1,85620.33,0
15572991,Bernard,725,Spain,Female,41,1,0.0,2,1,0,150810.08,0
15572992,Dubois,617,Germany,Female,32,8,0.0,1,1,0,139152.17,0
15572993,Durand,761,Spain,Female,41,5,0.0,1,0,0,178834.36,0
15572994,Fischer,689,France,Female,42,9,0.0,2,1,0,109555.87,0
15572995,Rodriguez,508,Germany,Male,29,3,157467.13,1,0,0,43893.73,0
15572996,Gomez,673,France,Male,58,3,118489.86,1,1,0,64348.51,0
15572997,Durand,441,Spain,Female,34,2,130993.5,1,0,1,98960.7,0
15572998,Laurent,718,Spain,Male,58,10,147773.33,2,1,0,98353.82,0
15572999,Schulz,627,Spain,Male,33,4,128036.08,1,1,1,133807.0,0
15573000,Weber,832,Germany,Female,31,5,130058.93,1,1,1,14685.95,0
15573001,Martinez,697,France,Male,63,9,0.0,1,0,0,101828.59,0
15573002,Thomas,738,France,Female,59,2,70283.16,2,1,0,119955.28,0
15573003,Hoffmann,549,Spain,Female,34,8,135687.84,2,1,1,131752.3,0
15573004,Laurent,715,France,Male,33,7,135776.57,2,1,1,148914.61,0
15573005,Richard,588,France,Male,47,5,0.0,1,0,0,139928.49,1
15573006,Perez,754,Germany,Female,27,4,166351.31,1,0,0,152482.31,0
15573007,Perez,542,France,Male,44,10,0.0,1,0,1,172229.25,0
15573008,Robert,660,Germany,Male,56,2,83660.8,1,1,1,26145.52,1
15573009,Mueller,538,France,Male,35,2,0.0,2,1,1,93897.45,0
15573010,Schulz,662,Germany,Female,56,7,157351.95,2,0,1,46684.19,0
15573011,Durand,844,Spain,Female,54,5,96800.94,2,1,1,11353.03,0
15573012,Becker,719,France,Female,45,9,115699.39,2,1,0,78141.82,0
15573013,Bernard,646,France,Female,73,10,0.0,2,1,0,199376.76,0
15573014,Garcia,413,France,Female,27,5,151207.8,1,1,0,60665.65,0
15573015,Hoffmann,598,Spain,Male,27,3,93530.26,1,0,0,98263.89,0
15573016,Gonzalez,695,France,Female,56,2,119120.32,2,0,0,181353.33,0
15573017,Schneider,600,France,Male,27,5,0.0,1,1,1,44193.79,0
15573018,Robert,787,Germany,Male,37,0,107143.84,2,1,0,38413.16,0
15573019,Hoffmann,656,France,Female,41,10,0.0,2,0,1,73487.91,0
15573020,Richard,753,Spain,Male,55,4,0.0,1,1,0,133335.87,0
15573021,Fischer,669,Spain,Female,40,6,0.0,2,1,0,124587.56,0
15573022,Meyer,623,Germany,Male,25,0,75810.41,1,1,0,64922.56,0
15573023,Schulz,604,Germany,Female,47,9,89822.58,2,0,1,181885.31,0
15573024,Fernandez,552,France,Male,48,3,135939.25,1,1,0,27709.05,0
15573025,Rodriguez,755,Germany,Male,39,1,145719.25,1,1,0,176741.43,1
15573026,Petit,608,Germany,Male,35,0,87360.85,2,1,0,42929.56,0
15573027,Schulz,700,France,Male,52,0,150520.96,2,1,1,110105.11,0
15573028,Schneider,599,France,Male,44,6,89688.7,1,0,1,126032.3,0
15573029,Richard,546,Spain,Female,38,5,97708.28,2,1,1,187755.55,0
15573030,Laurent,703,France,Female,55,6,0.0,2,1,1,64742.55,0
15573031,Perez,578,Germany,Male,38,0,156579.39,1,1,1,184266.83,0
15573032,Lopez,611,France,Male,39,9,0.0,1,1,1,193908.77,0
15573033,Dubois,530,France,Male,90,2,164971.98,1,1,1,192300.87,0
15573034,Meyer,602,Spain,Male,31,6,0.0,2,1,1,107672.12,0
15573035,Moreau,652,France,Female,54,9,116152.34,1,1,0,40283.59,0
15573036,Robert,622,Germany,Male,37,9,74549.94,1,1,1,109979.12,0
15573037,Laurent,728,France,Female,33,8,113058.11,2,0,1,164579.67,0
15573038,Martin,663,France,Male,49,5,126630.6,2,1,0,78614.93,0
15573039,Richard,850,Spain,Female,30,7,118512.14,2,0,0,156451.3,0
15573040,Martinez,690,Germany,Female,40,8,0.0,1,0,1,120639.96,0
15573041,Fischer,483,Spain,Male,40,6,0.0,1,0,0,112158.01,0
15573042,Wagner,629,Spain,Female,54,8,96669.41,1,0,1,84168.03,0
15573043,Thomas,637,Spain,Female,38,10,168406.02,2,1,0,139924.78,0
15573044,Laurent,591,Spain,Female,52,9,95605.86,2,0,0,80293.71,0
15573045,Garcia,656,France,Male,43,3,116734.55,1,1,0,95776.41,1
15573046,Garcia,588,Spain,Female,36,8,114843.54,1,0,0,31567.06,0
15573047,Sanchez,681,France,Female,76,8,0.0,1,1,0,155474.94,0
15573048,Petit,466,France,Male,40,1,0.0,1,1,1,125313.76,0
15573049,Petit,759,France,Male,53,10,132220.4,1,0,1,148354.83,0
15573050,Sanchez,498,France,Male,36,8,153162.36,2,1,1,192372.84,0
15573051,Moreau,624,Germany,Male,18,2,60984.28,1,0,1,58523.5,0
15573052,Gomez,579,France,Female,45,10,0.0,2,0,0,146139.42,0
15573053,Robert,679,France,Male,24,6,126929.43,1,0,0,72621.88,0
15573054,Schmidt,632,France,Female,37,10,148636.67,2,0,1,48390.63,0
15573055,Fischer,674,France,Male,38,2,0.0,2,1,1,112206.38,0
15573056,Richard,756,Spain,Male,22,10,0.0,2,0,0,192821.62,0
15573057,Thomas,723,France,Female,39,4,0.0,1,1,0,191303.09,0
15573058,Schmidt,653,France,Male,37,1,112890.93,1,0,1,182568.18,0
15573059,Martin,694,France,Female,35,9,0.0,1,1,0,104109.51,1
15573060,Martin,838,France,Female,33,9,97795.79,2,1,1,132703.35,0
15573061,Schmidt,727,Germany,Female,37,2,118622.44,2,0,1,22961.89,0
15573062,Martinez,621,France,Female,45,9,130344.11,1,1,1,41294.52,1
15573063,Schneider,772,France,Female,60,3,119427.4,2,1,0,61235.45,0
15573064,Garcia,687,France,Female,43,9,102035.21,2,1,0,57282.04,0
15573065,Gonzalez,557,France,Male,48,5,0.0,1,0,0,179331.68,0
15573066,Wagner,632,Spain,Female,29,10,104392.48,2,1,1,106723.87,0
15573067,Laurent,508,France,Female,64,5,0.0,1,0,1,91386.22,0
15573068,Thomas,430,Spain,Male,25,2,87930.32,1,1,0,27023.14,0
15573069,Moreau,558,Germany,Male,51,2,172360.03,1,1,1,157901.4,0
15573070,Becker,661,France,Female,26,8,0.0,2,1,0,10680.47,0
15573071,Rodriguez,662,Spain,Female,19,9,0.0,1,0,1,170751.33,0
15573072,Schneider,514,Spain,Male,23,1,0.0,2,1,1,44404.58,0
15573073,Fernandez,421,Germany,Female,70,3,124645.86,1,1,0,104837.56,1
15573074,Martin,791,France,Female,34,4,0.0,2,1,1,77127.45,0
15573075,Perez,659,Germany,Female,44,7,119911.03,2,1,0,187040.28,0
15573076,Sanchez,799,France,Male,36,7,0.0,2,0,0,193616.31,0
15573077,Wagner,793,France,Male,27,5,0.0,2,1,0,164241.68,0
15573078,Moreau,720,Spain,Female,48,1,165167.61,2,0,0,127293.69,0
15573079,Moreau,655,Spain,Female,42,9,0.0,2,1,0,106887.13,0
15573080,Schneider,611,France,Male,35,9,0.0,2,0,1,54528.08,0
15573081,Laurent,718,Spain,Male,18,0,125750.41,1,0,0,122962.44,0
15573082,Gomez,634,Germany,Male,37,6,147471.83,2,1,0,135792.44,0
15573083,Schulz,593,France,Male,28,9,92473.29,1,0,0,187774.38,0
15573084,Lopez,448,France,Female,51,0,138981.86,2,0,1,126332.86,0
15573085,Robert,642,France,Female,34,10,120562.84,2,1,1,172331.94,0
15573086,Lopez,755,Spain,Female,42,2,118433.53,2,1,0,88938.63,0
15573087,Martin,770,Spain,Male,30,8,0.0,4,1,0,111631.25,0
15573088,Schneider,655,France,Male,23,5,0.0,1,1,0,184192.35,1
15573089,Hoffmann,564,Germany,Male,42,7,94594.95,1,1,1,151972.57,0
15573090,Weber,736,Spain,Female,41,8,0.0,1,0,1,185259.07,0
15573091,Becker,648,Spain,Male,39,6,0.0,1,1,0,36473.33,0
15573092,Bernard,614,France,Female,45,7,173190.74,1,1,0,48692.96,1
15573093,Gonzalez,510,Germany,Male,34,3,152676.82,1,0,0,65110.84,0
15573094,Fischer,850,Spain,Male,34,4,178656.48,2,0,1,168635.26,0
15573095,Martinez,720,France,Male,62,6,0.0,2,1,1,84942.57,0
15573096,Lopez,731,France,Female,31,8,106260.82,2,1,0,13235.16,0
15573097,Weber,567,Spain,Male,35,7,120474.7,1,1,1,65971.59,0
15573098,Laurent,657,France,Male,51,6,0.0,1,0,0,30133.28,1
15573099,Fernandez,642,Spain,Female,46,3,0.0,1,1,1,154203.84,0
15573100,Laurent,725,France,Female,38,10,0.0,3,1,1,70126.07,1
15573101,Weber,780,France,Male,36,0,108491.01,1,1,1,137092.21,0
15573102,Fernandez,512,France,Male,33,0,83143.08,1,1,0,79647.8,0
15573103,Meyer,546,France,Male,46,4,121690.54,2,0,0,188079.98,0
15573104,Hoffmann,711,France,Female,43,6,0.0,2,1,1,58570.41,0
15573105,Schneider,601,Germany,Female,28,10,141764.62,2,1,1,119558.34,0
15573106,Moreau,728,France,Male,45,7,168492.29,2,1,1,118463.41,0
15573107,Weber,614,Spain,Female,46,6,83523.65,1,1,1,123141.08,1
15573108,Fernandez,530,Germany,Male,39,3,135207.71,1,0,1,51471.4,0
15573109,Thomas,481,France,Male,38,10,96894.87,2,1,1,71663.11,0
15573110,Martin,696,France,Female,67,6,72106.08,1,1,0,49894.2,0
15573111,Martinez,698,Germany,Male,37,5,107283.28,1,1,0,14424.86,1
15573112,Bernard,743,France,Female,35,7,130401.11,2,1,0,131915.57,0
15573113,Laurent,681,France,Female,44,8,130090.27,2,1,0,199219.51,0
15573114,Thomas,350,Spain,Male,33,0,0.0,1,0,0,142001.3,0
15573115,Garcia,698,France,Male,40,1,0.0,2,1,1,161288.24,0
15573116,Garcia,510,France,Male,44,7,114890.15,1,1,1,18536.32,0
15573117,Mueller,470,Germany,Female,63,6,104997.2,1,1,0,148797.25,1
15573118,Mueller,459,Germany,Male,40,6,112020.1,1,0,1,111622.5,0
15573119,Schmidt,450,France,Male,45,2,116346.56,1,1,0,63095.14,1
15573120,Gonzalez,676,Spain,Male,34,6,134420.5,2,1,0,123933.92,0
15573121,Durand,579,Germany,Female,48,3,88377.9,2,1,1,144991.26,1
15573122,Schneider,504,Germany,Male,49,9,140582.19,2,1,0,188237.54,0
15573123,Sanchez,652,France,Male,48,9,141052.88,2,1,0,47985.94,0
15573124,Hoffmann,543,Spain,Female,39,1,83386.96,1,1,1,140839.3,0
15573125,Bernard,744,France,Male,40,0,0.0,1,1,0,118675.51,0
15573126,Rodriguez,789,Germany,Male,40,7,103556.93,1,0,0,122466.57,0
15573127,Weber,629,France,Female,28,4,103512.32,2,1,0,28428.0,0
15573128,Laurent,782,Germany,Female,44,9,126044.95,2,1,0,93629.48,0
15573129,Perez,782,France,Male,28,3,71195.4,1,1,1,128939.02,0
15573130,Schmidt,658,France,Male,41,8,112411.4,1,0,1,49021.47,0
15573131,Wagner,816,Spain,Male,38,4,146951.94,3,1,1,54542.18,0
15573132,Garcia,590,France,Male,52,9,112683.78,2,0,1,124011.54,0
15573133,Martinez,462,France,Female,38,1,158297.13,2,1,0,142040.77,0
15573134,Sanchez,500,Germany,Female,58,8,146552.31,1,1,1,48430.31,0
15573135,Gomez,585,Germany,Female,36,9,142899.28,2,1,1,122355.51,0
15573136,Perez,701,France,Male,28,6,0.0,2,0,0,91816.62,0
15573137,Thomas,539,France,Female,21,8,142108.31,1,0,1,41445.65,0
15573138,Mueller,585,Spain,Female,60,4,134795.13,2,1,0,29334.51,0
15573139,Wagner,530,Germany,Female,27,6,0.0,2,1,1,157864.23,0
15573140,Meyer,587,France,Male,39,7,145308.04,2,1,1,67210.03,0
15573141,Martinez,778,Spain,Female,29,3,110694.39,1,1,1,35409.05,0
15573142,Richard,684,Germany,Male,49,7,0.0,1,1,1,131812.41,1
15573143,Weber,594,France,Male,37,6,138214.4,2,1,1,75412.79,0
15573144,Rodriguez,767,France,Female,18,2,109846.42,1,1,1,17248.53,0
15573145,Garcia,652,France,Male,59,10,141059.96,1,0,0,189368.14,1
15573146,Lopez,662,Spain,Female,31,10,0.0,1,0,1,137784.6,0
15573147,Lopez,759,France,Female,39,7,47746.83,1,0,1,46329.36,0
15573148,Martinez,617,France,Female,38,3,120509.4,2,0,0,19301.42,0
15573149,Laurent,737,Spain,Female,27,1,0.0,2,1,1,103610.11,0
15573150,Rodriguez,731,France,Male,50,8,0.0,1,1,0,199225.64,0
15573151,Becker,636,Germany,Male,20,7,134658.75,1,1,0,80595.61,0
15573152,Gonzalez,515,France,Female,27,3,99749.43,2,1,1,177171.77,0
15573153,Petit,651,Germany,Male,60,2,121184.82,2,1,0,145610.39,1
15573154,Durand,759,France,Female,40,2,0.0,1,1,1,58879.32,0
15573155,Schmidt,728,France,Male,36,5,122600.63,1,0,0,18347.92,0
15573156,Bernard,814,Germany,Male,38,1,134050.16,2,1,0,177709.03,0
15573157,Meyer,602,Germany,Male,35,10,152662.47,2,0,1,163616.56,1
15573158,Wagner,724,Germany,Female,43,2,72938.24,3,1,1,144317.37,1
15573159,Wagner,553,Germany,Male,27,0,143168.53,1,0,0,195915.01,0
15573160,Wagner,669,Germany,Male,61,9,146027.75,1,1,0,188693.38,0
15573161,Lopez,756,Germany,Male,38,4,125252.48,2,1,0,46699.45,0
15573162,Dubois,737,Germany,Male,39,2,140646.84,2,1,0,109811.06,0
15573163,Durand,659,Germany,Male,34,10,129297.78,2,1,0,49395.98,0
15573164,Lopez,624,Germany,Male,44,6,104314.66,2,1,0,179283.82,0
15573165,Schneider,554,Germany,Female,44,8,73297.39,2,1,1,17934.87,0
15573166,Fernandez,628,France,Male,45,4,127360.77,1,0,1,143146.02,0
15573167,Dubois,524,France,Male,28,1,0.0,1,0,0,138437.02,0
15573168,Becker,617,France,Female,25,1,111980.0,1,1,1,51951.19,0
15573169,Rodriguez,476,Spain,Male,52,3,73294.09,1,0,0,185245.1,0
15573170,Gonzalez,523,Spain,Female,56,9,133035.43,2,1,1,122720.15,0
15573171,Hoffmann,731,Germany,Male,28,8,128099.63,1,1,0,182838.76,0
15573172,Garcia,721,France,Male,31,10,101370.86,1,1,1,98595.34,0
15573173,Sanchez,622,France,Male,25,1,68396.59,1,0,1,163839.69,0
15573174,Schulz,656,Spain,Female,42,4,134977.92,1,1,0,164573.55,0
15573175,Sanchez,669,Spain,Female,34,6,0.0,3,1,1,135977.26,0
15573176,Fischer,694,France,Male,27,9,0.0,1,1,0,91096.63,0
15573177,Petit,683,Spain,Female,22,3,117827.08,1,1,0,181712.86,0
15573178,Mueller,521,France,Male,31,6,93826.8,1,0,1,168210.66,0
15573179,Dubois,415,France,Male,36,6,0.0,2,1,1,53807.25,0
15573180,Robert,552,Germany,Female,24,1,127737.14,1,0,1,91584.52,0
15573181,Meyer,635,Germany,Female,28,1,121942.88,2,1,1,36740.46,1
15573182,Martinez,742,Spain,Male,58,1,105536.39,1,1,1,14890.54,0
15573183,Petit,672,France,Male,25,8,0.0,2,0,1,24630.43,0
15573184,Becker,701,France,Female,32,0,83359.74,1,1,0,28651.63,1
15573185,Schmidt,563,France,Female,32,5,175101.91,1,0,0,76108.83,0
15573186,Schulz,643,France,Male,48,6,0.0,2,0,0,185999.92,1
15573187,Lopez,656,Germany,Female,19,8,115382.5,2,0,1,121624.32,0
15573188,Rodriguez,577,France,Male,47,2,0.0,1,1,1,177145.69,0
15573189,Robert,547,France,Female,70,8,102205.5,1,1,0,18983.93,0
15573190,Hoffmann,628,France,Female,39,6,0.0,1,0,1,130263.62,0
15573191,Schneider,713,Germany,Female,48,4,88652.62,2,1,0,108964.68,1
15573192,Martinez,563,Germany,Female,52,4,141925.13,2,1,1,40419.91,0
15573193,Fernandez,630,Germany,Male,38,6,168343.85,1,1,0,51243.97,1
15573194,Laurent,780,France,Male,31,9,0.0,1,0,0,38947.98,0
15573195,Durand,600,France,Male,37,5,0.0,1,1,0,55422.33,0
15573196,Gonzalez,650,France,Male,44,7,83980.37,1,1,0,10288.32,0
15573197,Martin,639,France,Male,32,9,65310.91,2,1,1,69831.22,0
15573198,Becker,631,France,Female,18,9,131101.42,2,0,0,196358.55,0
15573199,Schulz,810,France,Male,28,8,0.0,1,0,0,129224.52,0
15573200,Robert,679,Germany,Male,40,5,173470.45,1,1,1,112465.94,0
15573201,Schulz,499,Spain,Male,40,2,98326.33,3,1,0,114210.94,0
15573202,Thomas,796,France,Female,28,8,132264.24,2,1,1,123985.89,0
15573203,Lopez,676,Spain,Male,32,1,162976.9,2,1,1,150644.46,0
15573204,Petit,614,France,Male,22,4,136467.95,2,1,0,161238.76,1
15573205,Lopez,779,Germany,Female,35,9,101594.86,1,0,0,15564.96,0
15573206,Fernandez,575,Germany,Female,33,3,94825.8,1,1,1,45436.97,1
15573207,Martin,814,Spain,Female,34,1,132763.62,2,0,0,41436.57,0
15573208,Gomez,658,France,Female,69,5,174199.82,1,1,1,82110.03,1
15573209,Gonzalez,746,France,Male,39,9,0.0,1,1,0,60475.93,0
15573210,Laurent,850,France,Female,25,6,83865.47,1,1,1,165532.94,0
15573211,Mueller,667,France,Male,42,1,0.0,1,0,1,88048.98,0
15573212,Robert,640,Spain,Male,34,2,137356.49,2,1,0,169722.95,0
15573213,Wagner,547,Spain,Male,30,4,101041.63,2,0,0,145837.26,0
15573214,Schneider,638,Germany,Male,36,8,121705.37,2,1,1,93534.64,0
15573215,Martin,550,Germany,Male,55,6,107194.27,1,1,1,191989.2,0
15573216,Schulz,632,Spain,Male,22,2,130506.72,2,1,0,160134.96,0
15573217,Martin,850,France,Female,19,9,143681.34,1,1,0,143451.73,0
15573218,Weber,661,France,Male,30,3,118363.85,1,0,0,158794.98,0
15573219,Richard,596,Spain,Female,35,6,0.0,2,1,0,89661.04,0
15573220,Petit,629,France,Male,34,10,0.0,3,1,1,31077.99,0
15573221,Bernard,610,France,Female,33,0,141718.3,1,1,1,88138.17,0
15573222,Schmidt,750,France,Male,30,3,122744.42,1,1,0,107954.38,0
15573223,Martinez,641,Germany,Female,49,0,122351.21,1,1,0,30250.37,0
15573224,Perez,804,Germany,Female,40,4,100993.95,1,1,0,80360.71,0
15573225,Robert,619,France,Female,52,1,0.0,1,1,0,186240.56,1
15573226,Schmidt,625,Germany,Male,20,8,91150.43,2,1,1,35153.53,0
15573227,Petit,563,Spain,Male,33,2,136787.38,2,0,0,129008.83,0
15573228,Hoffmann,613,Spain,Male,39,4,134923.03,2,0,1,170477.85,0
15573229,Gonzalez,483,Germany,Male,25,7,147600.75,2,1,1,149149.55,0
15573230,Gomez,445,Spain,Male,34,7,82701.03,2,0,0,46982.79,0
15573231,Schneider,709,Spain,Female,64,8,159969.7,2,1,1,87563.78,0
15573232,Bernard,482,France,Male,43,2,0.0,1,1,0,116725.23,0
15573233,Gonzalez,688,France,Male,57,2,119713.8,1,1,0,35439.68,0
15573234,Garcia,601,France,Male,57,3,100689.28,1,1,0,59448.85,1
15573235,Hoffmann,740,France,Male,54,5,127847.17,1,1,1,135294.02,1
15573236,Schmidt,484,France,Female,59,6,0.0,1,1,0,168536.16,0
15573237,Schulz,707,France,Female,18,0,0.0,1,1,1,188885.17,0
15573238,Petit,681,France,Male,22,1,0.0,2,0,0,49944.31,0
15573239,Schmidt,684,France,Male,32,2,0.0,1,0,1,113467.52,0
15573240,Martin,757,France,Female,26,0,0.0,1,1,1,131022.13,1
15573241,Martin,656,Germany,Male,40,2,104043.53,1,1,0,146384.22,0
15573242,Lopez,415,Spain,Female,67,3,0.0,2,0,1,134230.07,0
15573243,Petit,693,Germany,Female,20,10,115106.2,2,1,1,158597.42,0
15573244,Moreau,680,France,Male,31,5,132632.75,1,1,1,86288.83,0
15573245,Durand,626,France,Male,35,4,128919.13,2,1,1,108358.58,0
15573246,Gomez,569,France,Male,22,10,0.0,2,0,1,41215.63,0
15573247,Gomez,615,France,Female,46,5,0.0,1,1,1,15373.14,0
15573248,Richard,789,Spain,Male,37,8,215691.06,2,1,1,41737.79,0
15573249,Richard,561,France,Male,32,0,120024.38,2,1,0,144718.27,0
15573250,Martin,482,Spain,Female,42,2,0.0,2,0,1,63072.37,0
15573251,Lopez,509,Germany,Female,48,7,0.0,2,0,1,152511.32,0
15573252,Lopez,646,France,Male,39,8,108312.5,2,1,1,15642.49,0
